ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
PerformedObservationResult,ANCESTOR_TO,PerformedClinicalResult,'specializes',5.2,"DESCRIPTION: Each PerformedClinicalResult always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedClinicalResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedDiagnosis,'specializes',5.2,"DESCRIPTION: Each PerformedDiagnosis always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedDiagnosis. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedGeneticInterpretation,'specializes',5.2,"DESCRIPTION: Each PerformedGeneticInterpretation always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedGeneticInterpretation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedGeneticObservationResult,'specializes',5.2,"DESCRIPTION: Each PerformedGeneticObservationResult always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedGeneticObservationResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedHistopathologyResult,'specializes',5.2,"DESCRIPTION: Each PerformedHistopathology always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedHistopathology. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedLesionDescription,'specializes',5.2,"DESCRIPTION: Each PerformedLesionDescription always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedLesionDescription. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedMedicalConditionResult,'specializes',5.2,"DESCRIPTION: Each PerformedMedicalConditionResult always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedMedicalConditionResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ASSOCIATION_WITH,PerformedObservation,'be recorded as a result of',5.2,"DESCRIPTION: Each PerformedObservation might be recorded as a result of one PerformedObservationResult. Each PerformedObservationResult might result in recording one or more PerformedObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedObservationResult,ASSOCIATION_WITH,PerformedObservationResult,'be inferred from',5.2,"DESCRIPTION: Each PerformedObservationResult might be inferred from one PerformedObservationResult. Each PerformedObservationResult might infer one or more PerformedObservationResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedObservationResult,ANCESTOR_TO,PerformedPatientNote,'specializes',5.2,"DESCRIPTION: Each PerformedPatientNote always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedPatientNote. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedObservationResult,ASSOCIATION_WITH,PerformedProcedure,'be recorded as a result of',5.2,"DESCRIPTION: Each PerformedProcedure might be recorded as a result of one PerformedObservationResult. Each PerformedObservationResult might result in recording one or more PerformedProcedure. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedObservationResult,ANCESTOR_TO,PerformedProductInvestigationResult,'specializes',5.2,"DESCRIPTION: Each PerformedProductInvestigationResult always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedProductInvestigationResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedProductProblemDiscovery,'specializes',5.2,"DESCRIPTION: Each PerformedProductProblemDiscovery always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedProductProblemDiscovery. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ANCESTOR_TO,PerformedProtocolDeviation,'specializes',5.2,"DESCRIPTION: Each PerformedProtocolDeviation always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedProtocolDeviation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedObservationResult,ASSOCIATION_WITH,PointOfContact,'support',5.2,"DESCRIPTION: Each PointOfContact might support one or more PerformedObservationResult. Each PerformedObservationResult might be supported by one or more PointOfContact. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedObservationResult,ASSOCIATION_WITH,ReportVersion,'describe',5.2,"DESCRIPTION: Each ReportVersion might describe one or more PerformedObservationResult. Each PerformedObservationResult might be described by one or more ReportVersion. DEFINITION: EXAMPLE(S): surgical pathology report describes observations about a specimen collection group OTHER NAME(S): NOTE(S):","Association"
PerformedObservationResult,ASSOCIATION_WITH,ResultClassification,'classifies',5.2,"DESCRIPTION: Each ResultClassification always classifies one PerformedObservationResult. Each PerformedObservationResult might be classified by one or more ResultClassification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedObservationResult,ASSOCIATION_WITH,TargetAnatomicSite,'describes',5.2,"DESCRIPTION: Each TargetAnatomicSite always describes one PerformedObservationResult. Each PerformedObservationResult might be described by one or more TargetAnatomicSite. DEFINITION: Indicates result being described by a particular site. EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedPatientNote,DESCENDENT_OF,PerformedObservationResult,'specializes',5.2,"DESCRIPTION: Each PerformedPatientNote always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedPatientNote. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedProcedure,ASSOCIATION_WITH,PerformedDiagnosisProcedureRelationship,'is addressed by',5.2,"DESCRIPTION: Each PerformedDiagnosisProcedureRelationship always is addressed by one PerformedProcedure. Each PerformedProcedure might address one or more PerformedDiagnosisProcedureRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedProcedure,ANCESTOR_TO,PerformedMaterialProcessStep,'specializes',5.2,"DESCRIPTION: Each PerformedMaterialProcessStep always specializes one PerformedProcedure. Each PerformedProcedure might be specialized by one PerformedMaterialProcessStep. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedProcedure,DESCENDENT_OF,PerformedActivity,'specializes',5.2,"DESCRIPTION: Each PerformedProcedure always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedProcedure. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedProcedure,ANCESTOR_TO,PerformedSpecimenCollection,'specializes',5.2,"DESCRIPTION: Each PerformedSpecimenCollection always specializes one PerformedProcedure. Each PerformedProcedure might be specialized by one PerformedSpecimenCollection. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedProcedure,ANCESTOR_TO,PerformedSubstanceAdministration,'specializes',5.2,"DESCRIPTION: Each PerformedSubstanceAdministration always specializes one PerformedProcedure. Each PerformedProcedure might be specialized by one PerformedSubstanceAdministration. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedProcedure,ANCESTOR_TO,PerformedSubstanceExtraction,'specializes',5.2,"DESCRIPTION: Each PerformedSubstanceExtraction always specializes one PerformedProcedure. Each PerformedProcedure might be specialized by one PerformedSubstanceExtraction. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedProcedure,ANCESTOR_TO,PerformedSupply,'specializes',5.2,"DESCRIPTION: Each PerformedSupply always specializes one PerformedProcedure. Each PerformedProcedure might be specialized by one PerformedSupply. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedProcedure,ASSOCIATION_WITH,SafetyReportVersion,'report as prior therapies',5.2,"DESCRIPTION: Each SafetyReportVersion might report as prior therapies one or more PerformedProcedure. Each PerformedProcedure might be reported as a prior therapy in one or more SafetyReportVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PerformedProductTransport,DESCENDENT_OF,PerformedActivity,'specializes',5.2,"DESCRIPTION: Each PerformedProductTransport always specializes one PerformedActivity. Each PerformedActivity might be specialized by one PerformedProductTransport. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedProgressCount,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each PerformedProgressCount always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedProgressCount. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedProtocolDeviation,DESCENDENT_OF,PerformedObservationResult,'specializes',5.2,"DESCRIPTION: Each PerformedProtocolDeviation always specializes one PerformedObservationResult. Each PerformedObservationResult might be specialized by one PerformedProtocolDeviation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedSpecimenCollection,DESCENDENT_OF,PerformedProcedure,'specializes',5.2,"DESCRIPTION: Each PerformedSpecimenCollection always specializes one PerformedProcedure. Each PerformedProcedure might be specialized by one PerformedSpecimenCollection. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedSpecimenCollection,ASSOCIATION_WITH,SpecimenCollectionGroup,'be a result of',5.2,"DESCRIPTION: Each SpecimenCollectionGroup might be a result of one PerformedSpecimenCollection. Each PerformedSpecimenCollection might result in one SpecimenCollectionGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedSpecimenCollection,ASSOCIATION_WITH,Specimen,'be a result of',5.2,"DESCRIPTION: Each Specimen might be a result of one PerformedSpecimenCollection. Each PerformedSpecimenCollection might result in one or more Specimen. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PerformedStudyAdministrativeActivity,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each PerformedStudyAdministrativeActivity always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedStudyAdministrativeActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedStudyAgentTransfer,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each PerformedStudyAgentTransfer always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedStudyAgentTransfer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PerformedStudySubjectMilestone,DESCENDENT_OF,PerformedSubjectMilestone,'specializes',5.2,"DESCRIPTION: Each PerformedStudySubjectMilestone always specializes one PerformedSubjectMilestone. Each PerformedSubjectMilestone might be specialized by one PerformedStudySubjectMilestone. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedSubjectMilestone,ANCESTOR_TO,PerformedStudySubjectMilestone,'specializes',5.2,"DESCRIPTION: Each PerformedStudySubjectMilestone always specializes one PerformedSubjectMilestone. Each PerformedSubjectMilestone might be specialized by one PerformedStudySubjectMilestone. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedSubjectMilestone,DESCENDENT_OF,PerformedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each PerformedSubjectMilestone always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity might be specialized by one PerformedSubjectMilestone. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PerformedSubjectMilestone,ASSOCIATION_WITH,SpecimenCollectionProtocolSubject,'be registered by',5.2,"DESCRIPTION: Each SpecimenCollectionProtocolSubject might be registered by one PerformedSubjectMilestone. Each PerformedSubjectMilestone might register one SpecimenCollectionProtocolSubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): If the CollectingLaboratory is the Performer of the assignment of a Subject to a Protocol and/or the collector of the informed consent (i.e. the performer of a PerformedSubjectMilestone) then the association from SpecimenCollectionProtocolSubject to CollectingLaboratory is redundant and should NOT be used.","Association"
